record_id,reader_id,reader_expertise,test_session_id,round_number,question_number,test_level,test_mode,has_ai_assistance,image_id,isic_id,true_diagnosis,diagnosis_full_name,diagnosis_type,is_malignant,reader_diagnosis,is_correct,is_correct_numeric,response_time_seconds,clinical_decision,requires_intervention,is_completed,pairing_id
342,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,12,47,with_ai,True,244293,ISIC_1212608,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,6.69,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244293_2
343,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,13,47,without_ai,False,242731,ISIC_9380419,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,14.53,local_therapy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_242731_2
344,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,14,47,with_ai,True,242731,ISIC_9380419,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,19.15,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_242731_2
345,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,15,47,without_ai,False,244881,ISIC_2846004,DF,Dermatofibroma,benign,False,OTHER_BENIGN,False,0.0,14.88,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244881_2
346,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,16,47,with_ai,True,244881,ISIC_2846004,DF,Dermatofibroma,benign,False,OTHER_BENIGN,False,0.0,7.46,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244881_2
347,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,17,47,without_ai,False,241472,ISIC_6353654,NV,Melanocytic Nevi,benign,False,NV,True,1.0,4.83,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_241472_2
348,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,18,47,with_ai,True,241472,ISIC_6353654,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.38,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_241472_2
349,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,19,47,without_ai,False,240324,ISIC_0305865,MEL,Melanoma,malignant,True,MEL,True,1.0,4.53,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_240324_2
350,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,20,47,with_ai,True,240324,ISIC_0305865,MEL,Melanoma,malignant,True,MEL,True,1.0,3.24,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_240324_2
351,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,21,47,without_ai,False,242733,ISIC_9267602,NV,Melanocytic Nevi,benign,False,BKL,False,0.0,13.57,dismiss,False,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_242733_2
352,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,22,47,with_ai,True,242733,ISIC_9267602,NV,Melanocytic Nevi,benign,False,NV,True,1.0,17.25,dismiss,False,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_242733_2
353,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,23,47,without_ai,False,244063,ISIC_2501558,OTHER_BENIGN,Other Benign,benign,False,BKL,False,0.0,11.59,dismiss,False,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244063_2
354,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,24,47,with_ai,True,244063,ISIC_2501558,OTHER_BENIGN,Other Benign,benign,False,OTHER_BENIGN,True,1.0,16.26,dismiss,False,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244063_2
355,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,25,47,without_ai,False,243414,ISIC_0866872,MEL,Melanoma,malignant,True,MEL,True,1.0,5.59,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_243414_2
356,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,26,47,with_ai,True,243414,ISIC_0866872,MEL,Melanoma,malignant,True,MEL,True,1.0,2.64,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_243414_2
357,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,27,47,without_ai,False,241798,ISIC_5607559,AKIEC,Actinic Keratosis,premalignant,True,SCCKA,False,0.0,8.25,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_241798_2
358,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,28,47,with_ai,True,241798,ISIC_5607559,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,2.83,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_241798_2
359,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,29,47,without_ai,False,244487,ISIC_4780938,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,4.35,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244487_2
360,fe44adb91acc9045f5e8a0bcbb234fcdd8061655,expert,37618bb111c15531acd8234873a4a13415a3d2f6,2,30,47,with_ai,True,244487,ISIC_4780938,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,1.45,biopsy,True,True,fe44adb91acc9045f5e8a0bcbb234fcdd8061655_244487_2
391,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,1,47,without_ai,False,240523,ISIC_6739483,DF,Dermatofibroma,benign,False,DF,True,1.0,37.12,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240523_1
392,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,2,47,with_ai,True,240523,ISIC_6739483,DF,Dermatofibroma,benign,False,DF,True,1.0,10.33,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240523_1
393,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,3,47,without_ai,False,241689,ISIC_6886883,AKIEC,Actinic Keratosis,premalignant,True,MEL,False,0.0,24.48,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241689_1
394,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,4,47,with_ai,True,241689,ISIC_6886883,AKIEC,Actinic Keratosis,premalignant,True,BKL,False,0.0,11.03,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241689_1
395,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,5,47,without_ai,False,243116,ISIC_2669811,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,19.46,local_therapy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243116_1
396,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,6,47,with_ai,True,243116,ISIC_2669811,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,4.17,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243116_1
397,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,7,47,without_ai,False,243050,ISIC_4613268,BKL,Benign Keratosis,benign,False,MEL,False,0.0,37.41,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243050_1
398,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,8,47,with_ai,True,243050,ISIC_4613268,BKL,Benign Keratosis,benign,False,BKL,True,1.0,4.61,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243050_1
399,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,9,47,without_ai,False,241518,ISIC_1631620,BCC,Basal Cell Carcinoma,malignant,True,DF,False,0.0,21.16,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241518_1
400,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,10,47,with_ai,True,241518,ISIC_1631620,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,7.13,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241518_1
401,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,11,47,without_ai,False,244653,ISIC_5372934,NV,Melanocytic Nevi,benign,False,NV,True,1.0,17.25,monitor,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244653_1
402,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,12,47,with_ai,True,244653,ISIC_5372934,NV,Melanocytic Nevi,benign,False,NV,True,1.0,2.89,monitor,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244653_1
403,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,13,47,without_ai,False,244686,ISIC_2515838,OTHER_BENIGN,Other Benign,benign,False,VASC,False,0.0,12.34,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244686_1
404,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,14,47,with_ai,True,244686,ISIC_2515838,OTHER_BENIGN,Other Benign,benign,False,NV,False,0.0,4.32,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244686_1
405,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,15,47,without_ai,False,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,NV,False,0.0,6.43,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241124_1
406,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,16,47,with_ai,True,241124,ISIC_0417486,VASC,Vascular Lesions,benign,False,NV,False,0.0,2.69,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_241124_1
407,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,17,47,without_ai,False,240226,ISIC_1895471,NV,Melanocytic Nevi,benign,False,NV,True,1.0,16.82,monitor,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240226_1
408,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,18,47,with_ai,True,240226,ISIC_1895471,NV,Melanocytic Nevi,benign,False,NV,True,1.0,6.78,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240226_1
409,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,19,47,without_ai,False,240196,ISIC_1942928,SCCKA,Squamous Cell Carcinoma,malignant,True,AKIEC,False,0.0,15.01,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240196_1
410,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,20,47,with_ai,True,240196,ISIC_1942928,SCCKA,Squamous Cell Carcinoma,malignant,True,AKIEC,False,0.0,3.35,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240196_1
411,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,21,47,without_ai,False,243632,ISIC_3511086,MEL,Melanoma,malignant,True,MEL,True,1.0,20.26,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243632_1
412,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,22,47,with_ai,True,243632,ISIC_3511086,MEL,Melanoma,malignant,True,MEL,True,1.0,2.99,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243632_1
413,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,23,47,without_ai,False,243520,ISIC_5239106,NV,Melanocytic Nevi,benign,False,NV,True,1.0,10.03,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243520_1
414,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,24,47,with_ai,True,243520,ISIC_5239106,NV,Melanocytic Nevi,benign,False,NV,True,1.0,3.15,monitor,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_243520_1
415,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,25,47,without_ai,False,244350,ISIC_7343701,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,11.39,local_therapy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244350_1
416,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,26,47,with_ai,True,244350,ISIC_7343701,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,3.58,local_therapy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_244350_1
417,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,27,47,without_ai,False,240636,ISIC_4312494,MEL,Melanoma,malignant,True,NV,False,0.0,9.64,dismiss,False,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240636_1
418,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,28,47,with_ai,True,240636,ISIC_4312494,MEL,Melanoma,malignant,True,MEL,True,1.0,8.66,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_240636_1
419,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,29,47,without_ai,False,242485,ISIC_2484661,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,7.67,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_242485_1
420,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6,non-expert,3b3b60a3fcc2461b8de4b5daae9c3ef95cd64b3c,1,30,47,with_ai,True,242485,ISIC_2484661,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,2.62,biopsy,True,True,cb97432b0bfe6204eeafdeb9fb3e2e5d7c1d98b6_242485_1
421,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,1,47,without_ai,False,240015,ISIC_8615296,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,24.79,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_240015_1
422,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,2,47,with_ai,True,240015,ISIC_8615296,BKL,Benign Keratosis,benign,False,MEL,False,0.0,14.95,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_240015_1
423,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,3,47,without_ai,False,240191,ISIC_8462138,VASC,Vascular Lesions,benign,False,MEL,False,0.0,28.49,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_240191_1
424,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,4,47,with_ai,True,240191,ISIC_8462138,VASC,Vascular Lesions,benign,False,VASC,True,1.0,15.8,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_240191_1
425,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,5,47,without_ai,False,242185,ISIC_9403836,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,12.68,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242185_1
426,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,6,47,with_ai,True,242185,ISIC_9403836,BCC,Basal Cell Carcinoma,malignant,True,AKIEC,False,0.0,8.73,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242185_1
427,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,7,47,without_ai,False,242480,ISIC_1139673,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,15.84,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242480_1
428,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,8,47,with_ai,True,242480,ISIC_1139673,AKIEC,Actinic Keratosis,premalignant,True,AKIEC,True,1.0,6.08,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242480_1
429,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,9,47,without_ai,False,242513,ISIC_8331574,NV,Melanocytic Nevi,benign,False,NV,True,1.0,18.29,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_242513_1
430,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,10,47,with_ai,True,242513,ISIC_8331574,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,15.29,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242513_1
431,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,11,47,without_ai,False,241969,ISIC_2441019,BKL,Benign Keratosis,benign,False,NV,False,0.0,22.72,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_241969_1
432,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,12,47,with_ai,True,241969,ISIC_2441019,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,7.3,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_241969_1
433,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,13,47,without_ai,False,244522,ISIC_4733269,NV,Melanocytic Nevi,benign,False,NV,True,1.0,11.29,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_244522_1
434,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,14,47,with_ai,True,244522,ISIC_4733269,NV,Melanocytic Nevi,benign,False,OTHER_BENIGN,False,0.0,7.24,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_244522_1
435,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,15,47,without_ai,False,241239,ISIC_0119243,NV,Melanocytic Nevi,benign,False,MEL,False,0.0,11.01,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_241239_1
436,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,16,47,with_ai,True,241239,ISIC_0119243,NV,Melanocytic Nevi,benign,False,NV,True,1.0,7.65,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_241239_1
437,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,17,47,without_ai,False,244878,ISIC_2001195,OTHER_BENIGN,Other Benign,benign,False,MEL,False,0.0,7.03,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_244878_1
438,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,18,47,with_ai,True,244878,ISIC_2001195,OTHER_BENIGN,Other Benign,benign,False,MEL,False,0.0,6.76,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_244878_1
439,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,19,47,without_ai,False,241302,ISIC_2868896,DF,Dermatofibroma,benign,False,BKL,False,0.0,9.83,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_241302_1
440,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,20,47,with_ai,True,241302,ISIC_2868896,DF,Dermatofibroma,benign,False,AKIEC,False,0.0,5.48,local_therapy,True,True,00df714d41d2f49b11ca441fd04258327095b502_241302_1
441,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,21,47,without_ai,False,240487,ISIC_4375866,MEL,Melanoma,malignant,True,MEL,True,1.0,10.92,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_240487_1
442,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,22,47,with_ai,True,240487,ISIC_4375866,MEL,Melanoma,malignant,True,MEL,True,1.0,3.37,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_240487_1
443,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,23,47,without_ai,False,241007,ISIC_3365437,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,12.07,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_241007_1
444,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,24,47,with_ai,True,241007,ISIC_3365437,BCC,Basal Cell Carcinoma,malignant,True,BCC,True,1.0,3.36,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_241007_1
445,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,25,47,without_ai,False,245137,ISIC_2923050,SCCKA,Squamous Cell Carcinoma,malignant,True,BKL,False,0.0,17.18,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_245137_1
446,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,26,47,with_ai,True,245137,ISIC_2923050,SCCKA,Squamous Cell Carcinoma,malignant,True,SCCKA,True,1.0,6.89,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_245137_1
447,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,27,47,without_ai,False,242857,ISIC_2128070,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,10.62,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242857_1
448,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,28,47,with_ai,True,242857,ISIC_2128070,SCCKA,Squamous Cell Carcinoma,malignant,True,BCC,False,0.0,5.37,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242857_1
449,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,29,47,without_ai,False,242717,ISIC_7808642,MEL,Melanoma,malignant,True,MEL,True,1.0,7.61,biopsy,True,True,00df714d41d2f49b11ca441fd04258327095b502_242717_1
450,00df714d41d2f49b11ca441fd04258327095b502,expert,f8bf3c75ec06c163279cf2c39dc1a1435fdce9c3,1,30,47,with_ai,True,242717,ISIC_7808642,MEL,Melanoma,malignant,True,NV,False,0.0,6.32,monitor,False,True,00df714d41d2f49b11ca441fd04258327095b502_242717_1
451,4839ad0885b076717658dba5f02996e9dbcb9952,expert,6d7497243203e1a7f253ebe0fbc0c303833b0e7b,1,1,47,without_ai,False,242663,ISIC_7402642,MEL,Melanoma,malignant,True,MEL,True,1.0,21.06,biopsy,True,True,4839ad0885b076717658dba5f02996e9dbcb9952_242663_1
452,4839ad0885b076717658dba5f02996e9dbcb9952,expert,6d7497243203e1a7f253ebe0fbc0c303833b0e7b,1,2,47,with_ai,True,242663,ISIC_7402642,MEL,Melanoma,malignant,True,MEL,True,1.0,6.11,biopsy,True,True,4839ad0885b076717658dba5f02996e9dbcb9952_242663_1
453,4839ad0885b076717658dba5f02996e9dbcb9952,expert,6d7497243203e1a7f253ebe0fbc0c303833b0e7b,1,3,47,without_ai,False,241652,ISIC_7896796,BKL,Benign Keratosis,benign,False,AKIEC,False,0.0,10.49,local_therapy,True,True,4839ad0885b076717658dba5f02996e9dbcb9952_241652_1
454,4839ad0885b076717658dba5f02996e9dbcb9952,expert,6d7497243203e1a7f253ebe0fbc0c303833b0e7b,1,4,47,with_ai,True,241652,ISIC_7896796,BKL,Benign Keratosis,benign,False,BKL,True,1.0,5.47,local_therapy,True,True,4839ad0885b076717658dba5f02996e9dbcb9952_241652_1
